id,text,target,stance,sarcasm,sentiment,datetime
364,      الانترنت خايس وبطئ جدا جدا ولا يشجع على التحول الرقمي يابو تحول رقمي انت وياه. ان لم تستح فاصنع ماشئت. برج شركة الاتصالات صار له سنتين ولا خلص ولافيه احد يتابع يا محترمين. هيئة الاتصالات نايمه ,Digital Transformation,Against,No,Negative,2020-05-23 14:00:41+00:00
365,كثير من المستهلكين توجهوا للشراء #اونلاين بسبب الخيارات المتاحة الكثيره والمتنوعة مما يشجع على التحول التجاري #الإلكتروني   #متجر_ساتكو URL,Digital Transformation,Favor,No,Neutral,2021-09-29 13:46:25+00:00
366,MENTION ليش مايكونون هم اللي قتلوه مو كورونا 🤔🤔 عندنا تطعيم امراض ثانيه ماحد جبرنا عليه  ومع انه مرض قاتل ماحد جبرنا عليه  وش معنى كورونا بالدات نجبر على اخذ لقاحه؟! لغز محيّير ؟!!,Covid Vaccine,Against,No,Negative,2021-07-27 04:19:21+00:00
367,#لا_للتطعيم_الاجباري77   أخذ كل هذه التطعيمات وخايف من تطعيم كورونا URL,Covid Vaccine,Against,No,Neutral,2021-07-28 23:23:29+00:00
368,#تطعيم_كورونا  شي إيجابي ويشكرون عليه تنظيم و ترتيب وتسهيل الأمور شي يثلج الصدر صراحه واتمنى من جميع مرافق الدولة تتعلم من هذا العمل الجماعي المنظم جزاهم الله خير . #مشرف_قاعه_5_6 شكرا لكم,Covid Vaccine,Favor,No,Positive,2021-04-20 13:50:31+00:00
369,أسماء دول في التحول الرقمي والتطور التقني ربما لا يتوقع أحد أنها ستبرز..تايلند مثال جيد. سباق محموم واتمنى لبلدي ان يكون في طليعة اعضاء ناد التحول الرقمي والتطور التقني الجديد وقيادة ذلك في المنطقة.     URL,Digital Transformation,Favor,No,Negative,2018-11-07 21:08:55+00:00
370,25 أبريل 2021م ١٣ رمضان١٤٤٢هـ  الحمدلله💉 الله يجعلها خير و وقايـة يارب♥️  شكراً قيادتنا الرشيدة شكراً لوزارة الصحة  لجامعة المجمعة حسن التنظيم وهذا الجهدالجبار🇸🇦💪🏻  ازال الله الغمة عن هذه الأمة ورفع البلاء وأدام على الجميع الصحة والعافية❤️ #تطعيم_كورونا ,Covid Vaccine,Favor,No,Positive,2021-04-25 03:34:41+00:00
371,ايش البنوك الي بالفعل مطبقة نظام التحول الرقمي او الإلكتروني..  ملينا من متابعة المعاملات,Digital Transformation,Favor,No,Positive,2021-06-27 08:57:33+00:00
372,وخذنا الجرعة التنشيطية الأولى. ( فايزر ) والحمدالله والله الحافظ ❤️,Covid Vaccine,Favor,No,Positive,2021-09-15 08:28:01+00:00
373,خبراء التعليم الإلكتروني يشيدون بنجاح وزارة التعليم والجامعات السعودية في التحوَّل للتعليم عن بُعد URL,Digital Transformation,Favor,No,Positive,2020-04-07 08:58:04+00:00
374,طلع #فيروس_كورونا   كذب     تجارة حتي يبيعون تطعيم جديد لنا وللعالم.,Covid Vaccine,Against,No,Negative,2020-01-27 13:12:33+00:00
375,خطوات #التحول_الرقمي ملموسة في #الأمانة_العامة_للجان_الضريبية بتوفير خدمة التواصل المرئي لعقد جلسات النظر.  المستقبل التقني مشرق بإذن الله ✨  #رؤية_السعودية_2030 URL,Digital Transformation,Favor,No,Positive,2020-05-07 22:40:26+00:00
376,تمكين المرأة في عهد مبس 😂 URL URL,Women empowerment,None,No,Neutral,2022-05-07 17:12:40+00:00
377,هربت من خدمة زوجها فوقعت في خدمة الغرباء والمدير والمسؤول تمكين المرأة 👌🏻 URL,Women empowerment,Against,Yes,Negative,2022-05-04 09:00:05+00:00
378,MENTION MENTION وليه طعمتيه من الحصبه والعنقز وهو صغير ؟! ..وش مشكلتك مع تطعيم كورونا مااشوف فيهم فرق كلها تطعيم ضد الامراض,Covid Vaccine,Favor,No,Neutral,2021-08-20 18:12:48+00:00
379, يشهد التحول الالكتروني في المرفق القضائي نقلة نوعية وتطورًا ملموسًا  سواء بالإجراءات وتبسيطها أو إصدار الأنظمة والقرارات واللوائح وتطويرها  أو بتفعيل التقنية وتوظيفها واستثمارها  توفيراً للجهود  وتسهيلاً على المتقاضين  وسرعةً للفصل في المنازعات ,Digital Transformation,Favor,No,Positive,2020-02-13 11:11:22+00:00
380,التأخر في التحول الإلكتروني وعدم وجود تطبيقات للخدمات المقدمة  في كثير من الوزارات سبب رئيس للترهل والبطء الإداري وعدم مواكبة العصر. فنحن اليوم بحاجة ماسة إلى تطبيقات إلكترونية تنجز المعاملات من غرفتك فالعالم في  سباق مع الزمن  وعلينا فعل ذلك إن أردنا اللحاق بالعالم.,Digital Transformation,Favor,No,Positive,2021-04-24 11:36:39+00:00
381,   وهو اصلا ليش اجبر على اخد لقاح من فايروس نسبة الشفاء التاااام منه 98% بلا تطعيم ولا اي شيء واذا كان التطعيم لا يعني عدم اصابتك بكورونا في بعض الحالات وبنفس اعراضها...بالله عليك ماهي الفائدة من هذه التطعيمه اصلا,Covid Vaccine,Against,No,Negative,2021-04-22 08:43:56+00:00
382,في ظل رؤية 2030 و صناعة السياحه  انتظرت اليوم ثلاث ساعات في الشمس الحارقة امام مكتب حرس الحدود شاطي نصف القمر علشان نحصل على تصريح الغوص الورقي. في زمن التحول الالكتروني بالتاكيد يوجد بديل   #السياحة #التحول,Digital Transformation,Favor,No,Positive,2021-06-25 05:08:02+00:00
383,  قوانين مجنونه متخلفه كلها ظلم و عبودي و إهانه و لا عقلانيه السيس مع #تجديد_الخطاب_الديني  و #رؤية_السعودية_2030 مع #المسوات و #تمكين_المراه وبإذن الله القوانين المتخلفه تصير من التراث,Women empowerment,Against,No,Negative,2022-05-08 22:56:01+00:00
384,الحمدلله على وصول اللقاح لكويتنا الحبيبة 💉 .. إن لم تكن من مؤيدي التطعيم ضد كورونا لا تكن من ناشري الرعب و الخوف والقلق بين متلقيه 🩹🦠.. فبعضهم يقي نفسه من باب أخذ الأسباب والبعض الآخر مجبور عليه لظروف صحية حرجة . #لقاح_فايزر #وزارة_الصحة #تطعيم_كورونا,Covid Vaccine,Favor,No,Positive,2020-12-24 08:35:50+00:00
385,#الهند  #فيروس_كورونا #استجواب_وزير_الصحه   يجب تطعيم أكثر من ٦٠٪ - ٧٠من المجتمع  قبل نهاية٢٠٢١ إذا أردنا الوصول للمناعة المجتمعية وهذا يستلزم وجود خطة واضحة مرتبطة في وقت تنجز أهدافها على مراحل وتضع في الحسبان كافة السيناريوهات المختلفة إذا أردنا سرعة العودة إلي #الحياة_الطبيعية,Covid Vaccine,Favor,No,Neutral,2021-04-25 19:57:25+00:00
386, مستحيل ان تكون حريات دون تمكين المرأه ومستحين ان يكون سلام دون تمكين المرأه لطالما كانت الحروب ذكرا لاكن الدبلوماسيه انثى,Women empowerment,Favor,No,Neutral,2021-02-21 22:10:14+00:00
387,  مشش سعيده ابدا بالفرض اللي تتكلمون  عليه  تحقنون بنتي بماده تم رفضها من الربيعه ذات نفسه  تطعيم كورونا ثلاث جرعات اجباريه  والان الورم اللوحيمي بدون علمي لا انا ولا ابوهاا وتقولون حقوق طفل وش حقوقه وانتم تطعمونه بدون علم ولي امره و,Covid Vaccine,Against,No,Negative,2022-05-12 19:41:35+00:00
388, الحمدلله على هذا الشيء كانت حجج الغرب انه المملكة يديرها ناس عواجيز تولى الأمير محمد زعلوا وبدؤوا بتمكين المرأة وإعطائها حقوقها زادوا زعلا وفي عز بدأ تمكين المرأة دخلوا لجين الهذلول لفرملة المشروع بالمختصر الغرب لاعاجبنه العجب ولا الصيام في ,Women empowerment,Favor,No,Negative,2021-03-07 08:33:58+00:00
389,كندا تعلن تطعيم 85 بالمائة من سكانها بلقاحات كورونا URL  #الأردن #جريدة_الدستور_الاردنية #مصلحتك_في_اللقاح URL,Covid Vaccine,Favor,No,Neutral,2022-04-17 19:21:32+00:00
390,هذا اليوم اختيار إلهي لتأريخ حدث عظيم في حياتي وانجاز كبير لي .  الحمدلله استطعت المساهمة في تمكين المرأة 😄 ,Women empowerment,Favor,No,Positive,2021-02-01 18:35:21+00:00
391,الحين اذا تطعيم عادي ممنوع التصوير بس لقاح الكرونا مسموح 🤣,Covid Vaccine,None,Yes,Neutral,2020-12-31 09:57:37+00:00
392,بريطانيا هي الدوله الوحيدة اللي بدات تطعيم ضد كورونا وهي الدوله اللي اتحور فيها الفيروس مش غريبه شويه 🤔,Covid Vaccine,Against,No,Neutral,2020-12-21 07:49:44+00:00
393,"— "" نسير بخطى ثابتة وواثقة نحو تحقيق رؤية السعودية 2030 التي وضع أسسها سمو ولي العهد الأمير محمد بن سلمان والتي تتضمن في أولوياتها «تمكين #المرأة»... ""     #حملة_وعي #لنتعاون_معا   ",Women empowerment,Favor,No,Positive,2021-03-15 08:38:48+00:00
